user_id	user_ground_truths	user_top_k_prediction
28699	[40095, 36294, 26982, 38497, 38495, 29476, 29474, 36334, 35778]	[30670, 27678, 26979, 27665, 29476, 27681, 26974, 26984, 26980, 27007, 34320, 29472, 27666, 30666, 29474, 29475, 29461, 29481, 27009, 26985, 38497, 29477, 35779, 29479, 26997, 27669, 40745, 35163, 29484, 29483, 26992, 27013, 27663, 38461, 34313, 39181, 29463, 29465, 29488, 38495, 26977, 35164, 26971, 27611, 27006, 26982, 35773, 29491, 27002, 29486, 37990, 40095, 34321, 27677, 27682, 40574, 30669, 29460, 27615, 27014, 36291, 27616, 36332, 35776, 39182, 29485, 36294, 27676, 26994, 29456, 27012, 36295, 35778, 29487, 26973, 38470, 37827, 37826, 27619, 36298, 37210, 40103, 36340, 36338, 29458, 40185, 26995, 36334, 27680, 40394, 27010, 37112, 32964, 36286, 29480, 27662, 29466, 40094, 35162, 37993]
28700	[29847, 27489, 32707, 22966, 21536, 22903, 22366, 30555, 26093, 25069, 23699, 23717, 23225, 17405, 22831, 29202, 38370]	[21536, 22719, 22903, 17406, 22966, 23225, 22376, 17405, 27489, 22366, 21913, 23699, 24965, 22387, 22361, 26093, 22831, 23154, 25076, 32707, 26348, 22902, 29847, 21934, 29202, 30555, 23717, 22522, 22919, 24529, 22635, 22667, 32298, 25116, 22422, 22669, 24213, 22457, 25751, 26148, 21128, 22446, 21948, 25069, 25532, 29558, 25350, 22413, 22553, 33857, 22562, 21933, 22466, 38370, 10879, 12188, 22839, 22456, 22880, 22524, 26626, 26371, 22397, 23194, 23715, 22968, 30438, 22623, 23214, 12190, 23196, 22585, 21695, 24209, 26492, 25103, 22505, 24264, 22521, 29518, 27947, 21154, 24046, 21856, 23234, 21917, 22656, 22378, 22578, 21923, 22514, 21126, 36732, 22411, 23536, 24580, 23902, 29530, 22432, 21904]
28701	[23112, 21358, 21334, 21870, 21122, 20723, 31686, 29733, 39700, 134, 26731, 136, 9001, 36524, 8273, 17484]	[8849, 21590, 136, 21178, 23112, 8271, 9001, 8273, 26731, 135, 17484, 134, 21158, 20712, 20725, 22194, 21122, 22722, 21334, 20727, 26683, 8272, 21358, 36524, 28054, 21367, 21176, 9000, 25437, 31686, 25376, 21364, 9002, 39700, 20753, 21870, 21577, 29754, 21345, 20754, 23030, 21174, 22172, 37988, 34203, 21350, 29733, 22127, 20743, 27107, 21332, 22117, 9003, 23119, 26730, 22727, 29734, 25684, 25638, 25193, 21130, 37986, 29049, 20723, 39956, 21342, 29051, 23110, 26729, 21149, 21324, 30203, 21115, 31689, 25685, 23120, 23091, 39788, 39955, 31984, 20713, 29298, 21121, 21366, 21333, 8999, 37688, 26732, 21548, 22166, 21703, 21347, 20683, 36204, 39400, 20741, 21346, 29748, 30664, 20749]
28702	[40756, 23343, 39759, 25018, 35176, 40561, 29171, 22722, 28742]	[23297, 23108, 21520, 25018, 28742, 39759, 22722, 40561, 29171, 35176, 28793, 27296, 24419, 23348, 23343, 34554, 40756, 27293, 9588, 23884, 29358, 29541, 26643, 28795, 23697, 22875, 24414, 21536, 23340, 27655, 21635, 33383, 23641, 24409, 38999, 26645, 23350, 25111, 38608, 27511, 9584, 26104, 35181, 26055, 31304, 23341, 40673, 39722, 39848, 17484, 26049, 37392, 26048, 31349, 28747, 24981, 24420, 23931, 26109, 33310, 35564, 36317, 31104, 36870, 27243, 28820, 23109, 26642, 27531, 26448, 28768, 23298, 38147, 27246, 28741, 40803, 35571, 31900, 30178, 24400, 32093, 25024, 27245, 25028, 20719, 38989, 38997, 39720, 29014, 21901, 39544, 28825, 39671, 40035, 23927, 8849, 29016, 33592, 34563, 27315]
28703	[21913, 21126, 40748, 26433, 24995, 21884, 23154, 38509]	[21536, 21913, 26433, 21933, 21884, 23154, 40748, 24995, 38509, 24078, 21856, 21909, 34695, 12190, 21128, 22562, 21126, 23396, 22397, 17406, 10879, 21934, 22370, 22387, 23712, 26067, 25523, 25103, 22882, 24264, 24260, 24115, 23542, 22879, 22880, 24529, 27045, 29533, 24965, 22669, 22582, 23214, 23699, 22436, 21696, 23715, 22652, 22524, 23308, 22919, 25080, 34537, 21912, 22630, 26375, 24306, 21923, 22719, 24590, 22278, 24085, 25044, 25116, 22497, 34448, 25059, 23913, 21693, 31919, 24447, 39439, 24453, 22530, 22513, 22644, 34862, 21181, 12188, 12186, 22952, 22874, 24141, 25759, 22948, 25233, 24470, 21901, 22391, 24230, 22466, 25002, 23028, 21142, 26348, 21172, 21573, 22438, 22618, 28030, 24186]
28704	[34054, 35496, 31900, 33592, 27257, 27244, 27293, 24894, 23347, 37920, 21536, 23297]	[23297, 23348, 21520, 23343, 35496, 23697, 27293, 23884, 23108, 9588, 28742, 27296, 27246, 21536, 26645, 26446, 24894, 23341, 23350, 27275, 27244, 27259, 34054, 27257, 23916, 26049, 31900, 24408, 27252, 27511, 37920, 23360, 23924, 33592, 28067, 23340, 29018, 29006, 25018, 23347, 23298, 27307, 22875, 27302, 9602, 28675, 40673, 9584, 23926, 23109, 27324, 26048, 26110, 26126, 24888, 21147, 25028, 34554, 26448, 27265, 21519, 27255, 22725, 28750, 26125, 36956, 23927, 24420, 28768, 24916, 34550, 25521, 27288, 9585, 29526, 27243, 27241, 9597, 24419, 23931, 25027, 33389, 27326, 26109, 28809, 23922, 25277, 9593, 29220, 37321, 27306, 40539, 31312, 35059, 39261, 24037, 29782, 23925, 27535, 20719]
28705	[40781, 32054, 12365, 40546, 12360, 38261, 40056, 40370]	[13272, 12369, 28706, 12365, 32054, 14626, 12360, 32080, 40781, 40370, 32066, 32077, 36155, 34180, 18994, 37238, 40546, 12366, 40056, 39214, 38626, 38261, 25254, 38140, 38238, 14627, 38773, 12382, 12374, 38245, 40348, 34884, 32057, 37902, 32069, 37136, 12383, 23793, 12370, 39216, 37705, 18983, 37479, 37815, 39206, 14624, 15712, 37568, 15707, 38239, 39161, 38929, 12391, 40624, 38254, 32072, 40446, 39643, 32059, 27918, 34883, 40350, 40316, 12367, 34882, 32079, 38627, 37757, 12359, 37804, 36166, 40355, 38264, 38629, 40800, 36161, 32866, 39114, 37701, 38124, 40180, 39060, 37239, 37038, 36905, 38252, 37702, 32070, 39156, 38825, 32868, 40190, 12368, 40189, 40347, 12356, 32520, 34886, 15700, 32055]
28706	[25148, 26841, 25752, 38950, 29761, 32092, 37915, 22145, 40099, 25754, 22143, 24887]	[25148, 37916, 24887, 26959, 22143, 22145, 24319, 26841, 25752, 25754, 38950, 32092, 25307, 22146, 29761, 31825, 22135, 23903, 37915, 30205, 40099, 39473, 22141, 31826, 24505, 22142, 22136, 38384, 26960, 25753, 32972, 22140, 38399, 26061, 27100, 29764, 39431, 32493, 33871, 32973, 36900, 34222, 29887, 34860, 29771, 40519, 33813, 22139, 29886, 29836, 32974, 28213, 33870, 37981, 22144, 27072, 40544, 34221, 25755, 29759, 29884, 31319, 35450, 26243, 29885, 8849, 21536, 25199, 23108, 40955, 23726, 28214, 25306, 25149, 26842, 22194, 29320, 28220, 28218, 39402, 30928, 28514, 33811, 39008, 23869, 21590, 40597, 29835, 30925, 33267, 38780, 23304, 31907, 27956, 25152, 33597, 29541, 30271, 36731, 29834]
28707	[23039, 23527, 38863, 22640, 34175, 22534, 22399, 22428, 26091, 22493, 40840, 22592, 27643, 29330, 22941]	[21536, 17406, 22534, 22831, 22941, 21859, 22640, 22966, 22553, 38863, 22609, 22428, 17405, 22830, 23233, 23039, 40840, 22522, 22399, 22719, 22585, 27643, 25116, 22592, 22410, 25751, 22919, 34175, 22623, 22493, 25057, 22413, 22367, 24990, 23671, 21181, 22635, 29330, 22597, 23311, 21180, 22403, 25747, 27991, 28065, 23225, 26618, 21905, 22432, 21948, 26091, 22438, 22968, 22839, 22371, 21172, 23709, 27197, 26626, 24595, 22835, 23717, 23234, 25247, 10882, 23527, 25877, 22364, 22406, 22834, 23700, 22365, 22430, 22578, 22401, 24977, 25682, 26713, 25230, 23670, 23715, 23193, 27136, 23216, 24209, 25106, 22497, 21917, 23196, 24065, 25240, 23306, 21926, 22603, 21856, 22501, 37268, 22378, 25698, 23517]
28708	[22457, 32298, 8855, 21856, 8854, 34704, 23234, 23664, 21934, 25257, 22504, 23519, 27089, 23671, 24520, 40599, 21933, 22919]	[21536, 22438, 21695, 21913, 22919, 17405, 22387, 8855, 21933, 23234, 22831, 21917, 22879, 32298, 21934, 21856, 23214, 24079, 17406, 22364, 22504, 8845, 23154, 22562, 21920, 40599, 22623, 23519, 25257, 27089, 23182, 21909, 8854, 23297, 24520, 21858, 12188, 22497, 12186, 22719, 21918, 22921, 21926, 22553, 23664, 22457, 22649, 22918, 23296, 22632, 23671, 23517, 21154, 22278, 26348, 22425, 22592, 22376, 22413, 22380, 22524, 22366, 25116, 34704, 22405, 22409, 22410, 10882, 23117, 22361, 22839, 24040, 22572, 22959, 22903, 31057, 23717, 12190, 22958, 22966, 22671, 24054, 21923, 24281, 24427, 22578, 21948, 10879, 22593, 10880, 22530, 23311, 24965, 22652, 22522, 24430, 25076, 25698, 24070, 22990]
28709	[35743, 8771, 2146, 13333, 7395, 17066, 194, 37772, 5702, 1428, 546]	[559, 529, 4598, 4519, 17066, 2673, 1594, 13333, 192, 5702, 2252, 546, 1428, 2510, 194, 5423, 805, 6624, 7395, 1571, 1553, 35743, 3092, 37772, 1421, 2146, 283, 8802, 309, 2263, 8771, 6375, 2067, 17772, 774, 2310, 2315, 2526, 2343, 176, 203, 4610, 9850, 1207, 7417, 2483, 1437, 13915, 6372, 2249, 4629, 301, 15555, 765, 4572, 3071, 9375, 6558, 2319, 1617, 160, 557, 5397, 3080, 1321, 3048, 3105, 1430, 3101, 4841, 13339, 3044, 3469, 4622, 9868, 447, 2474, 1422, 296, 2511, 11742, 2472, 2242, 478, 3070, 187, 766, 3770, 302, 3107, 477, 802, 547, 2292, 798, 2660, 2299, 3051, 797, 7983]
28710	[5687, 1537, 2220, 18857, 2662, 722, 1551, 11083, 9042]	[2662, 722, 1537, 160, 1811, 2220, 141, 1551, 559, 18857, 5687, 11083, 9042, 978, 1500, 2971, 17584, 6423, 1546, 718, 4430, 5430, 2525, 642, 1533, 1504, 6040, 7404, 20141, 1549, 17285, 1165, 1463, 2337, 8979, 11084, 1609, 6219, 10694, 2932, 7405, 3810, 6037, 4361, 1538, 17706, 837, 1236, 28638, 1685, 5429, 2364, 1674, 2668, 3154, 8476, 17803, 4419, 1268, 8266, 1548, 8511, 21564, 5142, 12438, 22748, 40531, 5168, 24591, 8554, 1302, 13599, 21563, 22018, 1996, 13386, 17144, 5685, 10689, 1683, 6038, 4994, 2365, 15322, 1483, 17735, 13535, 1314, 14318, 242, 4294, 5138, 2908, 2933, 17128, 7120, 25629, 11089, 26533, 5198]
28711	[35313, 38997, 28765, 24039, 40708, 25018, 21520, 40735]	[21520, 25018, 23350, 35313, 38997, 24039, 23108, 40735, 27655, 27252, 40708, 23297, 23341, 24419, 28768, 23884, 28765, 27288, 27296, 28742, 23927, 28833, 28795, 32245, 35480, 21519, 28777, 26104, 9591, 40765, 29010, 35176, 28750, 9588, 27256, 22875, 23343, 29026, 33383, 31958, 33379, 31349, 33690, 39312, 23298, 25521, 36572, 34550, 28747, 38408, 30833, 38632, 9584, 34554, 31304, 24420, 38752, 39261, 28812, 29839, 23348, 35583, 39715, 35563, 28771, 20719, 27298, 26110, 26111, 38405, 27244, 28809, 38756, 27315, 40592, 35587, 25021, 30837, 38530, 27516, 26446, 27324, 30173, 23916, 26046, 32249, 35691, 28832, 27308, 27258, 26643, 27212, 25031, 35689, 23921, 39768, 35570, 35690, 27280, 24409]
28712	[37540, 35721, 29799, 30306, 21934, 8845, 23933, 25234]	[21536, 28687, 17406, 25234, 21934, 35721, 29801, 29799, 29180, 37540, 21948, 30306, 23715, 8845, 29800, 23933, 17405, 23037, 22719, 12188, 21913, 24101, 12186, 22831, 10879, 24075, 38409, 23154, 27161, 22406, 27168, 26371, 30565, 32240, 32732, 23297, 38946, 21145, 29804, 27167, 12190, 22387, 25116, 22380, 29794, 29815, 22409, 23717, 23509, 22894, 21172, 21154, 21856, 12193, 22415, 24058, 25077, 22990, 22464, 22513, 27588, 22578, 23397, 24529, 27072, 22405, 24252, 21859, 21905, 39450, 23308, 25238, 29341, 24046, 30563, 23919, 29106, 29789, 17484, 23902, 29186, 29184, 22631, 26370, 8849, 24505, 29189, 24580, 29104, 13272, 22413, 23699, 24123, 29109, 30564, 22521, 28328, 22669, 24070, 25877]
28713	[1685, 39576, 11934, 19020, 19188, 4930, 11925, 16302, 5030, 11935, 34112, 40270, 11931, 10082, 718, 6109, 1537, 8398]	[718, 5452, 5237, 3549, 11880, 11931, 6109, 1537, 11934, 9776, 10082, 4946, 5225, 11925, 9808, 9778, 18447, 18066, 11935, 30531, 19188, 6121, 12446, 5240, 16302, 5030, 10068, 3552, 5079, 12012, 4959, 5250, 5077, 19229, 5256, 3551, 19223, 1685, 12440, 10053, 39576, 2971, 4930, 19202, 19020, 34112, 40270, 23073, 5223, 19174, 6124, 13939, 22305, 22302, 10081, 10073, 5343, 722, 18458, 4960, 5268, 27734, 18463, 19018, 12013, 18180, 4956, 4950, 9779, 5246, 23263, 717, 32336, 9832, 19283, 20422, 19267, 4951, 25803, 13067, 19169, 4974, 19177, 5002, 19264, 12445, 20457, 18058, 11049, 17032, 18459, 13215, 11048, 6118, 13066, 11045, 4939, 6110, 15263, 19246]
28714	[24505, 40544, 34406, 23030, 30190, 28507, 21130, 27842]	[8849, 21178, 23030, 24505, 28507, 21130, 30190, 40544, 21176, 21590, 21122, 34406, 21115, 20712, 20735, 20725, 27842, 24319, 20738, 21342, 26959, 21548, 20754, 25684, 20680, 22127, 21324, 25148, 31165, 22133, 21533, 22194, 23385, 37916, 29740, 27875, 20681, 31825, 21577, 21322, 20689, 20728, 22131, 28514, 29743, 20683, 26098, 23612, 25341, 21135, 20733, 21169, 36607, 25639, 21323, 22130, 31688, 22172, 25192, 22722, 28526, 28050, 20753, 28047, 26678, 28054, 21167, 20686, 21158, 22145, 23033, 25753, 21151, 21174, 20718, 23618, 20742, 26211, 20688, 25685, 20713, 28510, 27072, 21132, 22211, 23607, 30934, 21526, 23608, 21138, 27861, 34407, 25137, 26243, 27868, 22128, 22146, 21117, 21131, 25193]
28715	[23027, 36478, 24616, 23512, 24204, 26954, 22918, 38787, 26952]	[21536, 23027, 22918, 23225, 23872, 17406, 38787, 36478, 26954, 23200, 26952, 23512, 22459, 23212, 22522, 22719, 24616, 24209, 24204, 22446, 24311, 17405, 22919, 22959, 21948, 35387, 23185, 22635, 22667, 22387, 22514, 22539, 23193, 24663, 24672, 24207, 22401, 22618, 23016, 22491, 21181, 22669, 29567, 21933, 23026, 10883, 22923, 25055, 22410, 24696, 21858, 22405, 22879, 25701, 22881, 25275, 24197, 22550, 22278, 22574, 22998, 22562, 25682, 26721, 23198, 23214, 22898, 24642, 22524, 33858, 22566, 24079, 22376, 22364, 30236, 12190, 23008, 24716, 25683, 22521, 24493, 25294, 22592, 22378, 28279, 22361, 24723, 29518, 29520, 24049, 23019, 38400, 22990, 21180, 39765, 24669, 23234, 22968, 24706, 10885]
28716	[37969, 18193, 5679, 40438, 1148, 1211, 15385, 7082]	[1302, 1211, 3689, 3685, 3683, 7082, 3681, 1182, 5692, 6102, 18193, 3676, 6232, 7123, 6090, 1632, 1148, 40438, 15385, 1636, 22057, 2642, 5679, 1199, 3680, 8888, 37969, 22095, 3697, 3671, 184, 1122, 40559, 1326, 1325, 8216, 1292, 1134, 34207, 6106, 1305, 30847, 2449, 5610, 1297, 20835, 11387, 22096, 22056, 1138, 6089, 2498, 1352, 5678, 1260, 6111, 1188, 2501, 3751, 2494, 3698, 1240, 3690, 37971, 2455, 1625, 18331, 2595, 1191, 3675, 14840, 5675, 3674, 8260, 5697, 8970, 1149, 31838, 6826, 1323, 21430, 2495, 22065, 15378, 1307, 8232, 21431, 5684, 3633, 1259, 2541, 219, 22066, 1183, 3687, 26818, 2514, 1644, 3797, 38537]
28717	[9306, 9205, 15753, 9232, 15534, 9228, 33399, 19790, 18050, 12462]	[837, 33399, 822, 9306, 832, 15753, 1627, 18050, 9228, 835, 5510, 828, 7209, 9235, 2533, 12462, 19790, 28399, 2025, 9226, 5523, 15337, 827, 2011, 9205, 9223, 829, 1355, 2019, 13172, 1628, 1356, 2351, 9213, 8968, 2018, 33400, 33933, 15754, 31513, 9197, 16106, 8962, 28398, 15534, 2022, 9232, 3455, 5519, 9206, 4434, 36273, 1996, 5518, 15338, 20641, 32195, 9227, 5520, 1353, 2000, 20642, 6057, 1358, 20159, 30330, 17516, 21718, 2007, 8366, 5515, 28402, 8966, 33560, 19789, 29407, 32625, 32629, 824, 32081, 9233, 2020, 2026, 2024, 33927, 13289, 5512, 33332, 10449, 1998, 19791, 33404, 7102, 20664, 5514, 8367, 20656, 1357, 12798, 15344]
28718	[24644, 35630, 23872, 27480, 38787, 22918, 29037, 23008, 22951, 24727, 26660, 23716, 22432, 25773, 32805, 36311, 24503, 32604]	[23027, 21536, 22918, 24503, 38787, 23872, 22951, 24644, 26660, 25683, 23670, 23008, 22459, 35630, 17406, 29037, 23225, 24209, 24716, 23016, 36311, 24672, 23195, 24727, 23212, 22491, 23517, 22361, 27480, 22919, 22432, 32604, 21948, 22522, 10882, 22667, 22940, 25773, 10885, 23179, 24083, 38934, 32805, 10878, 23024, 24622, 22376, 22898, 23715, 24746, 33414, 24311, 23716, 35387, 22900, 35948, 22719, 21181, 24049, 22464, 22637, 27484, 27749, 24719, 36199, 22531, 23194, 22562, 22954, 23671, 22890, 23515, 22490, 24562, 24493, 24543, 22939, 24040, 39558, 24706, 22493, 23853, 31345, 22553, 10883, 22378, 29041, 22404, 21920, 26822, 21909, 22456, 23117, 26670, 23200, 28245, 23021, 24972, 22873, 24567]
28719	[21080, 28558, 27454, 2334, 26003, 2337, 1811, 3191, 39559]	[2337, 2334, 1811, 21080, 3191, 39559, 2373, 27454, 26003, 28558, 13222, 11795, 12031, 4910, 4543, 7994, 14637, 141, 8537, 15235, 4242, 1264, 28466, 12916, 1650, 978, 4905, 4858, 8542, 4908, 12960, 837, 5607, 4740, 28927, 14037, 13993, 283, 5495, 18311, 3610, 4545, 15328, 6779, 10955, 12410, 35085, 4542, 4888, 6037, 7910, 28990, 17720, 8095, 10694, 28560, 2662, 7649, 19634, 10961, 8540, 718, 6012, 4753, 11846, 7993, 8532, 7572, 13714, 1459, 10957, 5985, 3615, 7996, 13999, 51, 1217, 16636, 20361, 4241, 7906, 10989, 5604, 7643, 17169, 3607, 2365, 9964, 16337, 32876, 7986, 4755, 13112, 14391, 10689, 20197, 19303, 12081, 28545, 26777]
28720	[25927, 21942, 38387, 31326, 39002, 22194, 21363, 28526]	[8849, 21178, 21573, 39002, 23869, 25916, 38387, 23345, 21942, 21363, 33441, 31326, 21590, 22194, 25927, 23112, 28526, 29769, 22722, 29766, 25908, 35807, 31327, 24505, 21158, 22589, 23108, 25588, 25915, 29541, 33704, 29305, 29768, 26959, 21347, 30190, 22739, 31323, 21943, 21122, 34372, 27098, 20712, 29765, 30253, 31159, 25914, 23030, 21324, 28195, 28214, 23385, 23644, 20727, 21536, 39054, 21364, 22217, 20754, 25639, 40854, 31163, 28048, 25376, 30222, 21115, 22454, 33717, 40601, 23683, 25148, 20681, 31164, 31334, 22146, 29777, 30930, 22219, 23116, 31920, 36895, 36894, 29303, 35785, 28507, 31328, 21367, 29734, 23646, 29770, 23877, 21342, 28208, 22641, 20690, 28198, 20721, 37916, 39253, 39537]
28721	[12374, 38340, 40380, 20951, 4684, 4682, 46, 39188, 40802, 37902]	[37902, 13272, 39188, 20951, 38437, 38222, 38340, 38219, 38178, 38192, 37901, 12374, 38216, 4684, 38342, 38303, 38440, 40802, 38190, 38194, 37896, 38188, 40221, 38182, 38773, 8906, 4682, 38189, 38214, 38655, 17484, 39709, 11, 38223, 38339, 40380, 46, 38186, 12382, 38175, 18056, 37898, 38196, 39187, 39186, 40372, 38300, 37900, 37805, 39590, 38179, 40317, 38344, 38299, 38184, 38876, 38874, 40220, 38379, 38215, 39708, 13266, 39750, 38298, 38183, 38177, 8013, 38378, 38220, 37897, 38218, 40066, 38346, 39964, 48, 38439, 38221, 38193, 39132, 39185, 38191, 37567, 37899, 38982, 38176, 13045, 38341, 11667, 38217, 38414, 38225, 39965, 12369, 38415, 38301, 38343, 4685, 39169, 39277, 14631]
28722	[25743, 24137, 25335, 17406, 19120, 19105, 25867, 17498, 28031, 26624, 27494]	[19007, 6983, 17406, 25867, 21536, 19107, 19112, 30461, 27494, 19113, 19105, 17498, 19117, 16737, 19120, 26624, 26662, 25335, 25743, 19661, 19005, 28031, 22719, 19002, 24137, 26312, 16734, 19114, 23659, 21172, 29164, 22618, 24065, 23096, 23397, 23396, 25871, 34385, 25866, 32258, 19655, 22990, 22368, 21905, 27891, 19657, 35561, 22651, 13001, 24070, 34393, 17579, 22501, 22662, 29022, 31932, 21909, 34537, 24497, 19000, 19001, 19106, 23169, 25255, 19660, 25751, 22403, 37493, 30458, 16738, 10880, 22554, 24168, 25698, 21154, 19103, 24141, 24573, 23660, 25523, 32394, 24058, 21893, 22961, 26072, 30459, 29109, 24111, 16736, 19111, 22364, 27652, 19115, 27108, 21145, 26078, 25870, 22667, 23504, 25721]
28723	[37320, 9594, 26845, 23297, 21694, 22432, 24643, 21536, 39050, 26108, 29781, 22147]	[23297, 23697, 21536, 26845, 23923, 9597, 29781, 9602, 24643, 26108, 9594, 21694, 22147, 24895, 39050, 21181, 37320, 24921, 22432, 9593, 24419, 38694, 17406, 27297, 24894, 28685, 27076, 30242, 23350, 24888, 28808, 23341, 23681, 26107, 29143, 23916, 26121, 21520, 26778, 27259, 23108, 35577, 27533, 25528, 24907, 38774, 28809, 38133, 23922, 27296, 23344, 23347, 23926, 21521, 28788, 23348, 22875, 30239, 26641, 31078, 23355, 23885, 28750, 27242, 26124, 29220, 28815, 23349, 27298, 27256, 25019, 33381, 22719, 21147, 25017, 28773, 23343, 26096, 27306, 22438, 22435, 23351, 22725, 29141, 26125, 25520, 28745, 25277, 24403, 28681, 39712, 29013, 25026, 31715, 26846, 28179, 27991, 23927, 29221, 31714]
28724	[14160, 20991, 10688, 38977, 2171, 39744, 39521, 36036, 39741]	[36036, 39741, 36037, 14160, 20991, 39521, 8887, 39744, 10688, 8875, 39742, 2171, 20922, 38977, 2167, 2271, 18728, 10819, 36966, 28376, 8872, 1307, 35270, 32020, 5812, 28373, 33885, 1242, 2168, 9489, 9494, 2170, 356, 36470, 160, 333, 30373, 10673, 12095, 36638, 1638, 441, 9485, 10678, 9699, 3741, 6347, 1287, 27175, 7981, 3729, 9490, 25967, 6324, 23361, 6719, 2541, 36543, 1292, 18844, 19584, 9488, 10679, 9692, 39366, 9495, 31004, 6194, 21270, 14158, 11150, 36544, 9607, 9046, 14221, 4488, 10692, 14265, 20960, 346, 1293, 34992, 4364, 14275, 11652, 2169, 128, 2232, 9174, 28377, 1557, 9695, 6213, 31378, 6542, 5311, 14491, 336, 10683, 16456]
28725	[26325, 25597, 29512, 12190, 24237, 38036, 40635, 25931, 22879, 32125, 25262, 39784, 27573, 38685, 10880, 25263, 27574, 36189, 34020, 24049, 25582, 37253, 24050, 22387]	[21536, 10880, 24049, 32473, 17406, 27573, 12190, 23154, 22566, 25333, 27584, 27159, 25582, 22929, 22719, 31097, 26325, 24050, 24989, 22879, 32475, 24607, 31118, 21933, 38090, 25262, 23214, 29512, 34020, 25774, 27578, 40635, 25263, 21913, 27574, 23902, 21934, 25294, 31803, 38036, 27576, 22562, 37253, 22370, 36189, 39784, 23225, 27932, 23310, 23872, 38685, 28715, 25597, 34543, 32125, 33561, 22669, 22513, 27214, 25581, 21860, 10879, 21516, 24284, 33564, 24230, 27158, 39739, 28875, 24529, 27592, 37583, 31095, 35826, 24237, 22387, 32471, 33575, 27927, 21909, 21950, 34698, 26606, 24088, 22952, 22644, 23887, 22630, 24150, 32489, 31798, 31819, 23886, 33584, 24615, 25931, 24125, 25671, 39491, 23712]
28726	[13573, 1933, 26250, 2525, 24213, 14632, 37098, 22744, 26139, 4202, 39836, 22719, 22596, 26710]	[4202, 19383, 13272, 17406, 34878, 22719, 22744, 14632, 26139, 30425, 17805, 17484, 39836, 12340, 26138, 26135, 37098, 19381, 26250, 23592, 19379, 9914, 28234, 26134, 13573, 27558, 20395, 35848, 26136, 18702, 1933, 21874, 28238, 21878, 4198, 26710, 21879, 26879, 28237, 21872, 26133, 2525, 36421, 30559, 27559, 24213, 8906, 21881, 22596, 36325, 36324, 12382, 19380, 8939, 21876, 23715, 19378, 4194, 18957, 21871, 21536, 23593, 26132, 27087, 30228, 22745, 36323, 18947, 35790, 21873, 26137, 36795, 13034, 917, 28235, 21877, 7550, 26651, 36969, 26887, 13348, 26882, 21875, 32593, 23224, 37568, 13021, 4048, 28236, 23658, 22387, 17806, 40536, 18955, 13266, 19382, 38773, 13038, 12369, 744]
28727	[31242, 27721, 33001, 25061, 40618, 37570, 27476, 22277]	[27712, 27721, 33001, 23219, 31094, 31242, 25312, 25062, 31093, 22471, 40618, 26491, 34447, 31098, 35982, 26947, 30298, 27476, 37477, 25061, 21536, 17406, 24538, 37570, 31101, 31100, 22277, 39470, 31113, 26489, 21950, 31084, 27475, 37616, 24533, 38795, 31125, 34444, 24530, 31243, 27201, 26488, 31099, 24532, 37512, 31117, 24537, 31815, 35979, 31092, 40175, 39211, 31112, 39602, 40860, 31102, 40184, 24508, 21936, 38897, 37476, 33002, 25091, 34445, 35981, 39013, 23886, 21181, 31110, 34369, 31106, 10880, 27051, 31107, 23218, 24536, 34430, 10879, 32653, 39541, 27474, 40594, 36769, 22278, 39469, 34368, 31116, 24531, 40739, 33005, 24539, 39998, 34442, 29166, 37028, 30599, 32700, 40913, 27202, 40846]
28728	[39020, 39465, 25354, 37729, 16812, 37942, 1609, 10805, 15565, 38105, 39019]	[1609, 10805, 3189, 3190, 14463, 37729, 15565, 3187, 20199, 28371, 16812, 15996, 15625, 15563, 20826, 6070, 38105, 39019, 4327, 30392, 31997, 10803, 5545, 6068, 39020, 6061, 10330, 10806, 5546, 39548, 10804, 20827, 32903, 25354, 15585, 9751, 15622, 34008, 27970, 21567, 6074, 37942, 11004, 15624, 13466, 31996, 35883, 15602, 39655, 17076, 30519, 39465, 3209, 11005, 19289, 14310, 20045, 14464, 37798, 35550, 15582, 30395, 28367, 14462, 23999, 15620, 6075, 3186, 16810, 20828, 14460, 31994, 15588, 28728, 37954, 40017, 25352, 30390, 6064, 14305, 40382, 28932, 30842, 35884, 34007, 14801, 25353, 28759, 35990, 37327, 12635, 30394, 18688, 13784, 33016, 39018, 15575, 3188, 20829, 25395]
